"iso3c","date","country","source_id","value"
"LIC",2010,"Low income","SPI.D4.1.7.HLTH",0.89
"LIC",2010,"Low income","SPI.D4.1.8.BZSVY",0.36
"LIC",2010,"Low income","SPI.D4.2.3.CRVS",0
"LIC",2010,"Low income","SPI.D4.3.GEO.first.admin.level",NA
"LIC",2010,"Low income","SPI.D5.1.DILG",NA
"LIC",2010,"Low income","SPI.D5.2.1.SNAU",NA
"LIC",2010,"Low income","SPI.D5.2.10.GSBP",NA
"LIC",2010,"Low income","SPI.D5.2.2.NABY",NA
"LIC",2010,"Low income","SPI.D5.2.3.CNIN",NA
"LIC",2010,"Low income","SPI.D5.2.4.CPIBY",NA
"LIC",2010,"Low income","SPI.D5.2.5.HOUS",NA
"LIC",2010,"Low income","SPI.D5.2.6.EMPL",NA
"LIC",2010,"Low income","SPI.D5.2.7.CGOV",NA
"LIC",2010,"Low income","SPI.D5.2.8.FINA",NA
"LIC",2010,"Low income","SPI.D5.2.9.MONY",NA
"LIC",2010,"Low income","SPI.D5.5.DIFI",NA
"LIC",2010,"Low income","SPI.DIM1.5.INDEX",0.33
"LIC",2010,"Low income","SPI.DIM2.1.INDEX",NA
"LIC",2010,"Low income","SPI.DIM2.2.INDEX",NA
"LIC",2010,"Low income","SPI.DIM2.4.INDEX",NA
"LIC",2010,"Low income","SPI.DIM3.1.INDEX",0.54
"LIC",2010,"Low income","SPI.DIM3.2.INDEX",0.43
"LIC",2010,"Low income","SPI.DIM3.3.INDEX",0.76
"LIC",2010,"Low income","SPI.DIM3.4.INDEX",0.49
"LIC",2010,"Low income","SPI.DIM4.1.CEN.INDEX",0.44
"LIC",2010,"Low income","SPI.DIM4.1.SVY.INDEX",0.46
"LIC",2010,"Low income","SPI.DIM4.2.INDEX",0
"LIC",2010,"Low income","SPI.DIM4.3.INDEX",NA
"LIC",2010,"Low income","SPI.DIM5.1.INDEX",NA
"LIC",2010,"Low income","SPI.DIM5.2.INDEX",NA
"LIC",2010,"Low income","SPI.DIM5.5.INDEX",NA
"LIC",2010,"Low income","SPI.INDEX",NA
"LIC",2010,"Low income","SPI.INDEX.PIL1",33.21
"LIC",2010,"Low income","SPI.INDEX.PIL2",NA
"LIC",2010,"Low income","SPI.INDEX.PIL3",52.1
"LIC",2010,"Low income","SPI.INDEX.PIL4",NA
"LIC",2010,"Low income","SPI.INDEX.PIL5",NA
"LIC",2011,"Low income","SPI.D1.5.CHLD.MORT",0.96
"LIC",2011,"Low income","SPI.D1.5.DT.TDS.DPPF.XP.ZS",0
"LIC",2011,"Low income","SPI.D1.5.LFP",0.36
"LIC",2011,"Low income","SPI.D1.5.POV",0.27
"LIC",2011,"Low income","SPI.D1.5.SAFE.MAN.WATER",0
"LIC",2011,"Low income","SPI.D2.1.GDDS",NA
"LIC",2011,"Low income","SPI.D2.2.Download.options",NA
"LIC",2011,"Low income","SPI.D2.2.Machine.readable",NA
"LIC",2011,"Low income","SPI.D2.2.Metadata.available",NA
"LIC",2011,"Low income","SPI.D2.2.Non.proprietary",NA
"LIC",2011,"Low income","SPI.D2.2.Openness.subscore",NA
"LIC",2011,"Low income","SPI.D2.2.Terms.of.use",NA
"LIC",2011,"Low income","SPI.D2.4.NADA",NA
"LIC",2011,"Low income","SPI.D3.1.POV",0.68
"LIC",2011,"Low income","SPI.D3.10.NEQL",0.46
"LIC",2011,"Low income","SPI.D3.11.CITY",0.39
"LIC",2011,"Low income","SPI.D3.12.CNSP",0.37
"LIC",2011,"Low income","SPI.D3.13.CLMT",0.54
"LIC",2011,"Low income","SPI.D3.15.LAND",0.99
"LIC",2011,"Low income","SPI.D3.16.INST",0.41
"LIC",2011,"Low income","SPI.D3.17.PTNS",0.55
"LIC",2011,"Low income","SPI.D3.2.HNGR",0.67
"LIC",2011,"Low income","SPI.D3.3.HLTH",0.64
"LIC",2011,"Low income","SPI.D3.4.EDUC",0.32
"LIC",2011,"Low income","SPI.D3.5.GEND",0.27
"LIC",2011,"Low income","SPI.D3.6.WTRS",0.75
"LIC",2011,"Low income","SPI.D3.7.ENRG",0.84
"LIC",2011,"Low income","SPI.D3.8.WORK",0.27
"LIC",2011,"Low income","SPI.D3.9.INDY",0.29
"LIC",2011,"Low income","SPI.D3.NA",NA
"LIC",2011,"Low income","SPI.D4.1.1.POPU",0.8
"LIC",2011,"Low income","SPI.D4.1.2.AGRI",0.48
"LIC",2011,"Low income","SPI.D4.1.3.BIZZ",0.04
"LIC",2011,"Low income","SPI.D4.1.4.HOUS",0.67
"LIC",2011,"Low income","SPI.D4.1.5.AGSVY",0.27
"LIC",2011,"Low income","SPI.D4.1.6.LABR",0.21
"LIC",2011,"Low income","SPI.D4.1.7.HLTH",0.79
"LIC",2011,"Low income","SPI.D4.1.8.BZSVY",0.37
"LIC",2011,"Low income","SPI.D4.2.3.CRVS",0
"LIC",2011,"Low income","SPI.D4.3.GEO.first.admin.level",NA
"LIC",2011,"Low income","SPI.D5.1.DILG",NA
"LIC",2011,"Low income","SPI.D5.2.1.SNAU",NA
"LIC",2011,"Low income","SPI.D5.2.10.GSBP",NA
"LIC",2011,"Low income","SPI.D5.2.2.NABY",NA
"LIC",2011,"Low income","SPI.D5.2.3.CNIN",NA
"LIC",2011,"Low income","SPI.D5.2.4.CPIBY",NA
"LIC",2011,"Low income","SPI.D5.2.5.HOUS",NA
"LIC",2011,"Low income","SPI.D5.2.6.EMPL",NA
"LIC",2011,"Low income","SPI.D5.2.7.CGOV",NA
"LIC",2011,"Low income","SPI.D5.2.8.FINA",NA
"LIC",2011,"Low income","SPI.D5.2.9.MONY",NA
"LIC",2011,"Low income","SPI.D5.5.DIFI",NA
"LIC",2011,"Low income","SPI.DIM1.5.INDEX",0.32
"LIC",2011,"Low income","SPI.DIM2.1.INDEX",NA
"LIC",2011,"Low income","SPI.DIM2.2.INDEX",NA
"LIC",2011,"Low income","SPI.DIM2.4.INDEX",NA
"LIC",2011,"Low income","SPI.DIM3.1.INDEX",0.55
"LIC",2011,"Low income","SPI.DIM3.2.INDEX",0.44
"LIC",2011,"Low income","SPI.DIM3.3.INDEX",0.76
"LIC",2011,"Low income","SPI.DIM3.4.INDEX",0.48
"LIC",2011,"Low income","SPI.DIM4.1.CEN.INDEX",0.44
"LIC",2011,"Low income","SPI.DIM4.1.SVY.INDEX",0.46
"LIC",2011,"Low income","SPI.DIM4.2.INDEX",0
"LIC",2011,"Low income","SPI.DIM4.3.INDEX",NA
"LIC",2011,"Low income","SPI.DIM5.1.INDEX",NA
"LIC",2011,"Low income","SPI.DIM5.2.INDEX",NA
"LIC",2011,"Low income","SPI.DIM5.5.INDEX",NA
"LIC",2011,"Low income","SPI.INDEX",NA
"LIC",2011,"Low income","SPI.INDEX.PIL1",31.79
"LIC",2011,"Low income","SPI.INDEX.PIL2",NA
"LIC",2011,"Low income","SPI.INDEX.PIL3",52.66
"LIC",2011,"Low income","SPI.INDEX.PIL4",NA
"LIC",2011,"Low income","SPI.INDEX.PIL5",NA
"LIC",2012,"Low income","SPI.D1.5.CHLD.MORT",0.93
"LIC",2012,"Low income","SPI.D1.5.DT.TDS.DPPF.XP.ZS",0
"LIC",2012,"Low income","SPI.D1.5.LFP",0.41
"LIC",2012,"Low income","SPI.D1.5.POV",0.3
"LIC",2012,"Low income","SPI.D1.5.SAFE.MAN.WATER",0
"LIC",2012,"Low income","SPI.D2.1.GDDS",NA
"LIC",2012,"Low income","SPI.D2.2.Download.options",NA
"LIC",2012,"Low income","SPI.D2.2.Machine.readable",NA
"LIC",2012,"Low income","SPI.D2.2.Metadata.available",NA
"LIC",2012,"Low income","SPI.D2.2.Non.proprietary",NA
"LIC",2012,"Low income","SPI.D2.2.Openness.subscore",NA
"LIC",2012,"Low income","SPI.D2.2.Terms.of.use",NA
"LIC",2012,"Low income","SPI.D2.4.NADA",NA
"LIC",2012,"Low income","SPI.D3.1.POV",0.67
"LIC",2012,"Low income","SPI.D3.10.NEQL",0.46
"LIC",2012,"Low income","SPI.D3.11.CITY",0.4
"LIC",2012,"Low income","SPI.D3.12.CNSP",0.37
"LIC",2012,"Low income","SPI.D3.13.CLMT",0.54
"LIC",2012,"Low income","SPI.D3.15.LAND",0.98
"LIC",2012,"Low income","SPI.D3.16.INST",0.41
"LIC",2012,"Low income","SPI.D3.17.PTNS",0.56
"LIC",2012,"Low income","SPI.D3.2.HNGR",0.68
"LIC",2012,"Low income","SPI.D3.3.HLTH",0.65
"LIC",2012,"Low income","SPI.D3.4.EDUC",0.32
"LIC",2012,"Low income","SPI.D3.5.GEND",0.29
"LIC",2012,"Low income","SPI.D3.6.WTRS",0.81
"LIC",2012,"Low income","SPI.D3.7.ENRG",0.85
"LIC",2012,"Low income","SPI.D3.8.WORK",0.3
"LIC",2012,"Low income","SPI.D3.9.INDY",0.3
"LIC",2012,"Low income","SPI.D3.NA",NA
"LIC",2012,"Low income","SPI.D4.1.1.POPU",0.8
"LIC",2012,"Low income","SPI.D4.1.2.AGRI",0.48
"LIC",2012,"Low income","SPI.D4.1.3.BIZZ",0.04
"LIC",2012,"Low income","SPI.D4.1.4.HOUS",0.69
"LIC",2012,"Low income","SPI.D4.1.5.AGSVY",0.27
"LIC",2012,"Low income","SPI.D4.1.6.LABR",0.28
"LIC",2012,"Low income","SPI.D4.1.7.HLTH",0.82
"LIC",2012,"Low income","SPI.D4.1.8.BZSVY",0.37
"LIC",2012,"Low income","SPI.D4.2.3.CRVS",0
"LIC",2012,"Low income","SPI.D4.3.GEO.first.admin.level",NA
"LIC",2012,"Low income","SPI.D5.1.DILG",NA
"LIC",2012,"Low income","SPI.D5.2.1.SNAU",NA
"LIC",2012,"Low income","SPI.D5.2.10.GSBP",NA
"LIC",2012,"Low income","SPI.D5.2.2.NABY",NA
"LIC",2012,"Low income","SPI.D5.2.3.CNIN",NA
"LIC",2012,"Low income","SPI.D5.2.4.CPIBY",NA
"LIC",2012,"Low income","SPI.D5.2.5.HOUS",NA
"LIC",2012,"Low income","SPI.D5.2.6.EMPL",NA
"LIC",2012,"Low income","SPI.D5.2.7.CGOV",NA
"LIC",2012,"Low income","SPI.D5.2.8.FINA",NA
"LIC",2012,"Low income","SPI.D5.2.9.MONY",NA
"LIC",2012,"Low income","SPI.D5.5.DIFI",NA
"LIC",2012,"Low income","SPI.DIM1.5.INDEX",0.33
"LIC",2012,"Low income","SPI.DIM2.1.INDEX",NA
"LIC",2012,"Low income","SPI.DIM2.2.INDEX",NA
"LIC",2012,"Low income","SPI.DIM2.4.INDEX",NA
"LIC",2012,"Low income","SPI.DIM3.1.INDEX",0.57
"LIC",2012,"Low income","SPI.DIM3.2.INDEX",0.45
"LIC",2012,"Low income","SPI.DIM3.3.INDEX",0.76
"LIC",2012,"Low income","SPI.DIM3.4.INDEX",0.49
"LIC",2012,"Low income","SPI.DIM4.1.CEN.INDEX",0.44
"LIC",2012,"Low income","SPI.DIM4.1.SVY.INDEX",0.49
"LIC",2012,"Low income","SPI.DIM4.2.INDEX",0
"LIC",2012,"Low income","SPI.DIM4.3.INDEX",NA
"LIC",2012,"Low income","SPI.DIM5.1.INDEX",NA
"LIC",2012,"Low income","SPI.DIM5.2.INDEX",NA
"LIC",2012,"Low income","SPI.DIM5.5.INDEX",NA
"LIC",2012,"Low income","SPI.INDEX",NA
"LIC",2012,"Low income","SPI.INDEX.PIL1",32.86
"LIC",2012,"Low income","SPI.INDEX.PIL2",NA
"LIC",2012,"Low income","SPI.INDEX.PIL3",53.7
"LIC",2012,"Low income","SPI.INDEX.PIL4",NA
"LIC",2012,"Low income","SPI.INDEX.PIL5",NA
"LIC",2013,"Low income","SPI.D1.5.CHLD.MORT",0.93
"LIC",2013,"Low income","SPI.D1.5.DT.TDS.DPPF.XP.ZS",0
"LIC",2013,"Low income","SPI.D1.5.LFP",0.46
"LIC",2013,"Low income","SPI.D1.5.POV",0.32
"LIC",2013,"Low income","SPI.D1.5.SAFE.MAN.WATER",0
"LIC",2013,"Low income","SPI.D2.1.GDDS",NA
"LIC",2013,"Low income","SPI.D2.2.Download.options",NA
"LIC",2013,"Low income","SPI.D2.2.Machine.readable",NA
"LIC",2013,"Low income","SPI.D2.2.Metadata.available",NA
"LIC",2013,"Low income","SPI.D2.2.Non.proprietary",NA
"LIC",2013,"Low income","SPI.D2.2.Openness.subscore",NA
"LIC",2013,"Low income","SPI.D2.2.Terms.of.use",NA
"LIC",2013,"Low income","SPI.D2.4.NADA",NA
"LIC",2013,"Low income","SPI.D3.1.POV",0.66
"LIC",2013,"Low income","SPI.D3.10.NEQL",0.46
"LIC",2013,"Low income","SPI.D3.11.CITY",0.39
"LIC",2013,"Low income","SPI.D3.12.CNSP",0.37
"LIC",2013,"Low income","SPI.D3.13.CLMT",0.54
"LIC",2013,"Low income","SPI.D3.15.LAND",0.87
"LIC",2013,"Low income","SPI.D3.16.INST",0.45
"LIC",2013,"Low income","SPI.D3.17.PTNS",0.57
"LIC",2013,"Low income","SPI.D3.2.HNGR",0.69
"LIC",2013,"Low income","SPI.D3.3.HLTH",0.65
"LIC",2013,"Low income","SPI.D3.4.EDUC",0.34
"LIC",2013,"Low income","SPI.D3.5.GEND",0.3
"LIC",2013,"Low income","SPI.D3.6.WTRS",0.81
"LIC",2013,"Low income","SPI.D3.7.ENRG",0.86
"LIC",2013,"Low income","SPI.D3.8.WORK",0.32
"LIC",2013,"Low income","SPI.D3.9.INDY",0.3
"LIC",2013,"Low income","SPI.D3.NA",NA
"LIC",2013,"Low income","SPI.D4.1.1.POPU",0.78
"LIC",2013,"Low income","SPI.D4.1.2.AGRI",0.44
"LIC",2013,"Low income","SPI.D4.1.3.BIZZ",0.04
"LIC",2013,"Low income","SPI.D4.1.4.HOUS",0.68
"LIC",2013,"Low income","SPI.D4.1.5.AGSVY",0.27
"LIC",2013,"Low income","SPI.D4.1.6.LABR",0.34
"LIC",2013,"Low income","SPI.D4.1.7.HLTH",0.83
"LIC",2013,"Low income","SPI.D4.1.8.BZSVY",0.42
"LIC",2013,"Low income","SPI.D4.2.3.CRVS",0
"LIC",2013,"Low income","SPI.D4.3.GEO.first.admin.level",NA
"LIC",2013,"Low income","SPI.D5.1.DILG",NA
"LIC",2013,"Low income","SPI.D5.2.1.SNAU",NA
"LIC",2013,"Low income","SPI.D5.2.10.GSBP",NA
"LIC",2013,"Low income","SPI.D5.2.2.NABY",NA
"LIC",2013,"Low income","SPI.D5.2.3.CNIN",NA
"LIC",2013,"Low income","SPI.D5.2.4.CPIBY",NA
"LIC",2013,"Low income","SPI.D5.2.5.HOUS",NA
"LIC",2013,"Low income","SPI.D5.2.6.EMPL",NA
"LIC",2013,"Low income","SPI.D5.2.7.CGOV",NA
"LIC",2013,"Low income","SPI.D5.2.8.FINA",NA
"LIC",2013,"Low income","SPI.D5.2.9.MONY",NA
"LIC",2013,"Low income","SPI.D5.5.DIFI",NA
"LIC",2013,"Low income","SPI.DIM1.5.INDEX",0.34
"LIC",2013,"Low income","SPI.DIM2.1.INDEX",NA
"LIC",2013,"Low income","SPI.DIM2.2.INDEX",NA
"LIC",2013,"Low income","SPI.DIM2.4.INDEX",NA
"LIC",2013,"Low income","SPI.DIM3.1.INDEX",0.58
"LIC",2013,"Low income","SPI.DIM3.2.INDEX",0.45
"LIC",2013,"Low income","SPI.DIM3.3.INDEX",0.7
"LIC",2013,"Low income","SPI.DIM3.4.INDEX",0.51
"LIC",2013,"Low income","SPI.DIM4.1.CEN.INDEX",0.42
"LIC",2013,"Low income","SPI.DIM4.1.SVY.INDEX",0.51
"LIC",2013,"Low income","SPI.DIM4.2.INDEX",0
"LIC",2013,"Low income","SPI.DIM4.3.INDEX",NA
"LIC",2013,"Low income","SPI.DIM5.1.INDEX",NA
"LIC",2013,"Low income","SPI.DIM5.2.INDEX",NA
"LIC",2013,"Low income","SPI.DIM5.5.INDEX",NA
"LIC",2013,"Low income","SPI.INDEX",NA
"LIC",2013,"Low income","SPI.INDEX.PIL1",34.29
"LIC",2013,"Low income","SPI.INDEX.PIL2",NA
"LIC",2013,"Low income","SPI.INDEX.PIL3",53.66
"LIC",2013,"Low income","SPI.INDEX.PIL4",NA
"LIC",2013,"Low income","SPI.INDEX.PIL5",NA
"LIC",2014,"Low income","SPI.D1.5.CHLD.MORT",0.89
"LIC",2014,"Low income","SPI.D1.5.DT.TDS.DPPF.XP.ZS",0
"LIC",2014,"Low income","SPI.D1.5.LFP",0.52
"LIC",2014,"Low income","SPI.D1.5.POV",0.38
"LIC",2014,"Low income","SPI.D1.5.SAFE.MAN.WATER",0
"LIC",2014,"Low income","SPI.D2.1.GDDS",NA
"LIC",2014,"Low income","SPI.D2.2.Download.options",NA
"LIC",2014,"Low income","SPI.D2.2.Machine.readable",NA
"LIC",2014,"Low income","SPI.D2.2.Metadata.available",NA
"LIC",2014,"Low income","SPI.D2.2.Non.proprietary",NA
"LIC",2014,"Low income","SPI.D2.2.Openness.subscore",NA
"LIC",2014,"Low income","SPI.D2.2.Terms.of.use",NA
"LIC",2014,"Low income","SPI.D2.4.NADA",NA
"LIC",2014,"Low income","SPI.D3.1.POV",0.67
"LIC",2014,"Low income","SPI.D3.10.NEQL",0.48
"LIC",2014,"Low income","SPI.D3.11.CITY",0.41
"LIC",2014,"Low income","SPI.D3.12.CNSP",0.37
"LIC",2014,"Low income","SPI.D3.13.CLMT",0.57
"LIC",2014,"Low income","SPI.D3.15.LAND",0.87
"LIC",2014,"Low income","SPI.D3.16.INST",0.47
"LIC",2014,"Low income","SPI.D3.17.PTNS",0.59
"LIC",2014,"Low income","SPI.D3.2.HNGR",0.6
"LIC",2014,"Low income","SPI.D3.3.HLTH",0.64
"LIC",2014,"Low income","SPI.D3.4.EDUC",0.36
"LIC",2014,"Low income","SPI.D3.5.GEND",0.36
"LIC",2014,"Low income","SPI.D3.6.WTRS",0.82
"LIC",2014,"Low income","SPI.D3.7.ENRG",0.85
"LIC",2014,"Low income","SPI.D3.8.WORK",0.37
"LIC",2014,"Low income","SPI.D3.9.INDY",0.31
"LIC",2014,"Low income","SPI.D3.NA",NA
"LIC",2014,"Low income","SPI.D4.1.1.POPU",0.8
"LIC",2014,"Low income","SPI.D4.1.2.AGRI",0.43
"LIC",2014,"Low income","SPI.D4.1.3.BIZZ",0.07
"LIC",2014,"Low income","SPI.D4.1.4.HOUS",0.7
"LIC",2014,"Low income","SPI.D4.1.5.AGSVY",0.28
"LIC",2014,"Low income","SPI.D4.1.6.LABR",0.37
"LIC",2014,"Low income","SPI.D4.1.7.HLTH",0.83
"LIC",2014,"Low income","SPI.D4.1.8.BZSVY",0.47
"LIC",2014,"Low income","SPI.D4.2.3.CRVS",0
"LIC",2014,"Low income","SPI.D4.3.GEO.first.admin.level",NA
"LIC",2014,"Low income","SPI.D5.1.DILG",NA
"LIC",2014,"Low income","SPI.D5.2.1.SNAU",NA
"LIC",2014,"Low income","SPI.D5.2.10.GSBP",NA
"LIC",2014,"Low income","SPI.D5.2.2.NABY",NA
"LIC",2014,"Low income","SPI.D5.2.3.CNIN",NA
"LIC",2014,"Low income","SPI.D5.2.4.CPIBY",NA
"LIC",2014,"Low income","SPI.D5.2.5.HOUS",NA
"LIC",2014,"Low income","SPI.D5.2.6.EMPL",NA
"LIC",2014,"Low income","SPI.D5.2.7.CGOV",NA
"LIC",2014,"Low income","SPI.D5.2.8.FINA",NA
"LIC",2014,"Low income","SPI.D5.2.9.MONY",NA
"LIC",2014,"Low income","SPI.D5.5.DIFI",NA
"LIC",2014,"Low income","SPI.DIM1.5.INDEX",0.36
"LIC",2014,"Low income","SPI.DIM2.1.INDEX",NA
"LIC",2014,"Low income","SPI.DIM2.2.INDEX",NA
"LIC",2014,"Low income","SPI.DIM2.4.INDEX",NA
"LIC",2014,"Low income","SPI.DIM3.1.INDEX",0.58
"LIC",2014,"Low income","SPI.DIM3.2.INDEX",0.47
"LIC",2014,"Low income","SPI.DIM3.3.INDEX",0.72
"LIC",2014,"Low income","SPI.DIM3.4.INDEX",0.53
"LIC",2014,"Low income","SPI.DIM4.1.CEN.INDEX",0.43
"LIC",2014,"Low income","SPI.DIM4.1.SVY.INDEX",0.53
"LIC",2014,"Low income","SPI.DIM4.2.INDEX",0
"LIC",2014,"Low income","SPI.DIM4.3.INDEX",NA
"LIC",2014,"Low income","SPI.DIM5.1.INDEX",NA
"LIC",2014,"Low income","SPI.DIM5.2.INDEX",NA
"LIC",2014,"Low income","SPI.DIM5.5.INDEX",NA
"LIC",2014,"Low income","SPI.INDEX",NA
"LIC",2014,"Low income","SPI.INDEX.PIL1",35.71
"LIC",2014,"Low income","SPI.INDEX.PIL2",NA
"LIC",2014,"Low income","SPI.INDEX.PIL3",54.73
"LIC",2014,"Low income","SPI.INDEX.PIL4",NA
"LIC",2014,"Low income","SPI.INDEX.PIL5",NA
"LIC",2015,"Low income","SPI.D1.5.CHLD.MORT",0.86
"LIC",2015,"Low income","SPI.D1.5.DT.TDS.DPPF.XP.ZS",0
"LIC",2015,"Low income","SPI.D1.5.LFP",0.55
"LIC",2015,"Low income","SPI.D1.5.POV",0.38
"LIC",2015,"Low income","SPI.D1.5.SAFE.MAN.WATER",0.95
"LIC",2015,"Low income","SPI.D2.1.GDDS",NA
"LIC",2015,"Low income","SPI.D2.2.Download.options",0.15
"LIC",2015,"Low income","SPI.D2.2.Machine.readable",0.25
"LIC",2015,"Low income","SPI.D2.2.Metadata.available",0.46
"LIC",2015,"Low income","SPI.D2.2.Non.proprietary",0.08
"LIC",2015,"Low income","SPI.D2.2.Openness.subscore",0.21
"LIC",2015,"Low income","SPI.D2.2.Terms.of.use",0.1
"LIC",2015,"Low income","SPI.D2.4.NADA",NA
"LIC",2015,"Low income","SPI.D3.1.POV",0.59
"LIC",2015,"Low income","SPI.D3.10.NEQL",0.41
"LIC",2015,"Low income","SPI.D3.11.CITY",0.42
"LIC",2015,"Low income","SPI.D3.12.CNSP",0.53
"LIC",2015,"Low income","SPI.D3.13.CLMT",0.41
"LIC",2015,"Low income","SPI.D3.15.LAND",0.87
"LIC",2015,"Low income","SPI.D3.16.INST",0.49
"LIC",2015,"Low income","SPI.D3.17.PTNS",0.6
"LIC",2015,"Low income","SPI.D3.2.HNGR",0.7
"LIC",2015,"Low income","SPI.D3.3.HLTH",0.66
"LIC",2015,"Low income","SPI.D3.4.EDUC",0.37
"LIC",2015,"Low income","SPI.D3.5.GEND",0.35
"LIC",2015,"Low income","SPI.D3.6.WTRS",0.82
"LIC",2015,"Low income","SPI.D3.7.ENRG",0.85
"LIC",2015,"Low income","SPI.D3.8.WORK",0.37
"LIC",2015,"Low income","SPI.D3.9.INDY",0.32
"LIC",2015,"Low income","SPI.D3.NA",NA
"LIC",2015,"Low income","SPI.D4.1.1.POPU",0.76
"LIC",2015,"Low income","SPI.D4.1.2.AGRI",0.39
"LIC",2015,"Low income","SPI.D4.1.3.BIZZ",0.07
"LIC",2015,"Low income","SPI.D4.1.4.HOUS",0.72
"LIC",2015,"Low income","SPI.D4.1.5.AGSVY",0.3
"LIC",2015,"Low income","SPI.D4.1.6.LABR",0.38
"LIC",2015,"Low income","SPI.D4.1.7.HLTH",0.82
"LIC",2015,"Low income","SPI.D4.1.8.BZSVY",0.48
"LIC",2015,"Low income","SPI.D4.2.3.CRVS",0
"LIC",2015,"Low income","SPI.D4.3.GEO.first.admin.level",0.23
"LIC",2015,"Low income","SPI.D5.1.DILG",NA
"LIC",2015,"Low income","SPI.D5.2.1.SNAU",NA
"LIC",2015,"Low income","SPI.D5.2.10.GSBP",NA
"LIC",2015,"Low income","SPI.D5.2.2.NABY",NA
"LIC",2015,"Low income","SPI.D5.2.3.CNIN",NA
"LIC",2015,"Low income","SPI.D5.2.4.CPIBY",0.56
"LIC",2015,"Low income","SPI.D5.2.5.HOUS",NA
"LIC",2015,"Low income","SPI.D5.2.6.EMPL",NA
"LIC",2015,"Low income","SPI.D5.2.7.CGOV",NA
"LIC",2015,"Low income","SPI.D5.2.8.FINA",NA
"LIC",2015,"Low income","SPI.D5.2.9.MONY",NA
"LIC",2015,"Low income","SPI.D5.5.DIFI",NA
"LIC",2015,"Low income","SPI.DIM1.5.INDEX",0.55
"LIC",2015,"Low income","SPI.DIM2.1.INDEX",NA
"LIC",2015,"Low income","SPI.DIM2.2.INDEX",0.21
"LIC",2015,"Low income","SPI.DIM2.4.INDEX",NA
"LIC",2015,"Low income","SPI.DIM3.1.INDEX",0.58
"LIC",2015,"Low income","SPI.DIM3.2.INDEX",0.48
"LIC",2015,"Low income","SPI.DIM3.3.INDEX",0.64
"LIC",2015,"Low income","SPI.DIM3.4.INDEX",0.55
"LIC",2015,"Low income","SPI.DIM4.1.CEN.INDEX",0.41
"LIC",2015,"Low income","SPI.DIM4.1.SVY.INDEX",0.54
"LIC",2015,"Low income","SPI.DIM4.2.INDEX",0
"LIC",2015,"Low income","SPI.DIM4.3.INDEX",0.23
"LIC",2015,"Low income","SPI.DIM5.1.INDEX",NA
"LIC",2015,"Low income","SPI.DIM5.2.INDEX",NA
"LIC",2015,"Low income","SPI.DIM5.5.INDEX",NA
"LIC",2015,"Low income","SPI.INDEX",NA
"LIC",2015,"Low income","SPI.INDEX.PIL1",54.64
"LIC",2015,"Low income","SPI.INDEX.PIL2",NA
"LIC",2015,"Low income","SPI.INDEX.PIL3",54.7
"LIC",2015,"Low income","SPI.INDEX.PIL4",32.2
"LIC",2015,"Low income","SPI.INDEX.PIL5",NA
"LIC",2016,"Low income","SPI.D1.5.CHLD.MORT",0.82
"LIC",2016,"Low income","SPI.D1.5.DT.TDS.DPPF.XP.ZS",0.74
"LIC",2016,"Low income","SPI.D1.5.LFP",0.54
"LIC",2016,"Low income","SPI.D1.5.POV",0.34
"LIC",2016,"Low income","SPI.D1.5.SAFE.MAN.WATER",0.91
"LIC",2016,"Low income","SPI.D2.1.GDDS",0
"LIC",2016,"Low income","SPI.D2.2.Download.options",0.14
"LIC",2016,"Low income","SPI.D2.2.Machine.readable",0.23
"LIC",2016,"Low income","SPI.D2.2.Metadata.available",0.41
"LIC",2016,"Low income","SPI.D2.2.Non.proprietary",0.61
"LIC",2016,"Low income","SPI.D2.2.Openness.subscore",0.3
"LIC",2016,"Low income","SPI.D2.2.Terms.of.use",0.13
"LIC",2016,"Low income","SPI.D2.4.NADA",0.59
"LIC",2016,"Low income","SPI.D3.1.POV",0.59
"LIC",2016,"Low income","SPI.D3.10.NEQL",0.44
"LIC",2016,"Low income","SPI.D3.11.CITY",0.56
"LIC",2016,"Low income","SPI.D3.12.CNSP",0.53
"LIC",2016,"Low income","SPI.D3.13.CLMT",0.46
"LIC",2016,"Low income","SPI.D3.15.LAND",0.87
"LIC",2016,"Low income","SPI.D3.16.INST",0.52
"LIC",2016,"Low income","SPI.D3.17.PTNS",0.62
"LIC",2016,"Low income","SPI.D3.2.HNGR",0.7
"LIC",2016,"Low income","SPI.D3.3.HLTH",0.69
"LIC",2016,"Low income","SPI.D3.4.EDUC",0.4
"LIC",2016,"Low income","SPI.D3.5.GEND",0.38
"LIC",2016,"Low income","SPI.D3.6.WTRS",0.81
"LIC",2016,"Low income","SPI.D3.7.ENRG",0.85
"LIC",2016,"Low income","SPI.D3.8.WORK",0.36
"LIC",2016,"Low income","SPI.D3.9.INDY",0.31
"LIC",2016,"Low income","SPI.D3.NA",NA
"LIC",2016,"Low income","SPI.D4.1.1.POPU",0.76
"LIC",2016,"Low income","SPI.D4.1.2.AGRI",0.37
"LIC",2016,"Low income","SPI.D4.1.3.BIZZ",0.11
"LIC",2016,"Low income","SPI.D4.1.4.HOUS",0.7
"LIC",2016,"Low income","SPI.D4.1.5.AGSVY",0.27
"LIC",2016,"Low income","SPI.D4.1.6.LABR",0.37
"LIC",2016,"Low income","SPI.D4.1.7.HLTH",0.84
